tolR,glpA
tolQ,glpA
ybgC,glpA
cydB,glpA
ubiF,glpA
mrdA,glpA
rlpA,glpA
dacA,glpA
tatE,glpA
dsbG,glpA
entB,glpA
fepE,glpA
entF,glpA
fepA,glpA
cusB,glpA
cusF,glpA
nfrA,glpA
ompT,glpA
sfmD,glpA
sfmC,glpA
ybbY,glpA
ybbW,glpA
acrA,glpA
ybaY,glpA
mdlB,glpA
yajG,glpA
ampG,glpA
cyoA,glpA
cyoB,glpA
yajR,glpA
panE,glpA
pgpA,glpA
tsx,glpA
yajC,glpA
ddlA,glpA
ampH,glpA
yaiO,glpA
yagG,glpA
yaeF,glpA
rof,glpA
fabZ,glpA
lpxD,glpA
dxr,glpA
btuF,glpA
fhuD,glpA
fhuC,glpA
mrcB,glpA
panB,glpA
ampD,glpA
ftsA,glpA
murC,glpA
mraY,glpA
murE,glpA
imp,glpA
yaaU,glpA
caiC,glpA
caiE,glpA
yjiZ,yfaL
yjiO,yfaL
yjiJ,yfaL
fimD,yfaL
fimC,yfaL
fecC,yfaL
yjhB,yfaL
yjgQ,yfaL
ytfN,yfaL
ytfF,yfaL
hflX,yfaL
yjeP,yfaL
yjeM,yfaL
frdA,yfaL
eptA,yfaL
yjcR,yfaL
yjcE,yfaL
yjbF,yfaL
yihP,yfaL
yihA,yfaL
hemY,yfaL
yifK,yfaL
hsrA,yfaL
mdtL,yfaL
yicO,yfaL
spoT,yfaL
coaD,yfaL
rfaF,yfaL
yibH,yfaL
dppD,yfaL
yhjV,yfaL
yhjR,yfaL
yhjE,yfaL
mdtE,yfaL
yhiP,yfaL
dcrB,yfaL
ftsE,yfaL
ugpE,yfaL
ugpC,yfaL
yhgN,yfaL
chiA,yfaL
gspA,yfaL
rplW,yfaL
panF,yfaL
mreC,yfaL
nanE,yfaL
rpmA,yfaL
agaS,yfaL
ygjJ,yfaL
ygjI,yfaL
yggU,yfaL
metK,yfaL
zapA,yfaL
ygfU,yfaL
ygeR,yfaL
yqeG,yfaL
yqcE,yfaL
ispF,yfaL
mltB,yfaL
csrA,yfaL
ypjA,yfaL
ypdA,yfaL
yfdV,yfaL
emrK,yfaL
emrY,yfaL
yfdH,yfaL
yfcJ,yfaL
yfbS,yfaL
ccmE,yfaL
yegE,yfaL
wcaF,yfaL
nudD,yfaL
wcaI,yfaL
wbbH,yfaL
wbbI,yfaL
wbbK,yfaL
yeeO,yfaL
motA,yfaL
mipA,yfaL
ydiN,yfaL
ydiM,yfaL
mdtK,yfaL
cfa,yfaL
ydhP,yfaL
ydhO,yfaL
ydhK,yfaL
ydhA,yfaL
mdtI,yfaL
ynfM,yfaL
ydeA,yfaL
ydeK,yfaL
ydeT,yfaL
yddB,yfaL
yddW,yfaL
ydcO,yfaL
paaH,yfaL
paaD,yfaL
ynaI,yfaL
ompG,yfaL
sapC,yfaL
pgpB,yfaL
ispE,yfaL
ycgV,yfaL
treA,yfaL
fhuE,yfaL
acpP,yfaL
fabH,yfaL
yceK,yfaL
sulA,yfaL
ycaI,yfaL
lolA,yfaL
macB,yfaL
ybjJ,yfaL
ybjG,yfaL
tolA,yfaL
ybgH,yfaL
ubiF,yfaL
entC,yfaL
fepB,yfaL
fepC,yfaL
cusA,yfaL
cusB,yfaL
nfrB,yfaL
lpxH,yfaL
fdrA,yfaL
ybbY,yfaL
ybaT,yfaL
yajR,yfaL
yaiU,yfaL
yagG,yfaL
fabZ,yfaL
lpxD,yfaL
hlpA,yfaL
ispU,yfaL
ftsZ,yfaL
murD,yfaL
mraY,yfaL
murF,yfaL
ftsL,yfaL
yifL,ompC
yjiJ,ompC
yjhA,ompC
yjhB,ompC
ytfF,ompC
yjeP,ompC
yjeM,ompC
eptA,ompC
yjcE,ompC
yjbF,ompC
yijE,ompC
yihP,ompC
ompL,ompC
yihN,ompC
pldB,ompC
rffE,ompC
hsrA,ompC
gidB,ompC
bglH,ompC
yieG,ompC
mdtL,ompC
emrD,ompC
yicO,ompC
yicJ,ompC
spoT,ompC
yibD,ompC
yhjY,ompC
yhjX,ompC
dppD,ompC
yhjV,ompC
yhjE,ompC
yhhS,ompC
ftsE,ompC
ugpA,ompC
ugpE,ompC
yhfT,ompC
chiA,ompC
nanE,ompC
yhcD,ompC
yrbK,ompC
rpmA,ompC
mtr,ompC
yhbT,ompC
agaS,ompC
parE,ompC
xerD,ompC
ygfU,ompC
ygfQ,ompC
ypjA,ompC
lepA,ompC
yfeH,ompC
yfeO,ompC
yfdH,ompC
yfcJ,ompC
yfaW,ompC
glpT,ompC
bcr,ompC
yehB,ompC
wza,ompC
wcaB,ompC
wcaD,ompC
glf,ompC
wbbJ,ompC
wbbK,ompC
yeeF,ompC
yeeO,ompC
yebA,ompC
yebQ,ompC
ydjE,ompC
cedA,ompC
ydjN,ompC
btuC,ompC
btuD,ompC
ydiN,ompC
ydhC,ompC
ydhP,ompC
ydhO,ompC
mdtJ,ompC
ynfM,ompC
ydeE,ompC
ydeA,ompC
ydeT,ompC
yddA,ompC
yddB,ompC
yddL,ompC
rhsE,ompC
ydcO,ompC
maoC,ompC
ynbE,ompC
ynaI,ompC
mpaA,ompC
ompG,ompC
osmB,ompC
pgpB,ompC
oppD,ompC
galU,ompC
ispE,ompC
minD,ompC
ycfN,ompC
yceG,ompC
fabF,ompC
acpP,ompC
fabD,ompC
yceB,ompC
ymcA,ompC
mukB,ompC
lolA,ompC
cydC,ompC
dacC,ompC
ybiR,ompC
ybhG,ompC
galE,ompC
ybfN,ompC
ubiF,ompC
rlpB,ompC
entA,ompC
fes,ompC
cusA,ompC
sfmD,ompC
sfmC,ompC
lpxH,ompC
ybbW,ompC
ylbH,ompC
mdlB,ompC
pgpA,ompC
yaiU,ompC
yaiP,ompC
yagG,ompC
lpxB,ompC
yaeT,ompC
ispU,ompC
degP,ompC
panC,ompC
lpxC,ompC
murD,ompC
murE,ompC
ftsL,ompC
caiE,ompC
yifL,yejO
yjiY,yejO
fecD,yejO
ytfN,yejO
cycA,yejO
hflC,yejO
hflK,yejO
hflX,yejO
yjeP,yejO
yjeM,yejO
frdC,yejO
frdD,yejO
sugE,yejO
yjdL,yejO
eptA,yejO
yjcE,yejO
yjcD,yejO
yjbF,yejO
cpxP,yejO
yiiD,yejO
ubiD,yejO
ubiE,yejO
pldA,yejO
yifK,yejO
yidK,yejO
spoT,yejO
rfaI,yejO
yibD,yejO
yhjX,yejO
dppC,yejO
yhjV,yejO
yhjE,yejO
yhiP,yejO
yhiM,yejO
ugpC,yejO
yhgN,yejO
gspM,yejO
gspK,yejO
gspG,yejO
gspC,yejO
gspA,yejO
nanE,yejO
nanK,yejO
rpmA,yejO
yhbT,yejO
yraP,yejO
agaS,yejO
yqiG,yejO
ansB,yejO
ygfU,yejO
ygeR,yejO
rpoS,yejO
emrB,yejO
ypjA,yejO
lepA,yejO
era,yejO
iscS,yejO
yfgH,yejO
yfdV,yejO
emrK,yejO
yfdH,yejO
yfcJ,yejO
yfcC,yejO
yfaW,yejO
glpT,yejO
mdtA,yejO
wcaD,yejO
cpsG,yejO
wcaK,yejO
glf,yejO
wbbI,yejO
dacD,yejO
yeeO,yejO
yedE,yejO
motA,yejO
cheW,yejO
cheZ,yejO
yebQ,yejO
pabB,yejO
ydjK,yejO
ydjE,yejO
btuC,yejO
cfa,yejO
ydhP,yejO
ydhK,yejO
ydhA,yejO
mdtJ,yejO
ydeA,yejO
ydeT,yejO
yddB,yejO
yddW,yejO
yncD,yejO
paaB,yejO
maoC,yejO
ynbE,yejO
sapD,yejO
fabI,yejO
cls,yejO
oppC,yejO
ycgV,yejO
emtA,yejO
ldcA,yejO
minD,yejO
ycfP,yejO
yceG,yejO
flgA,yejO
lpxL,yejO
mdoC,yejO
ycdQ,yejO
appB,yejO
yccS,yejO
sulA,yejO
ompA,yejO
ompF,yejO
ycaI,yejO
ompX,yejO
fiu,yejO
ybhI,yejO
tolB,yejO
tolA,yejO
cydA,yejO
rlpA,yejO
ybeD,yejO
crcA,yejO
entC,yejO
fepB,yejO
fepG,yejO
entF,yejO
cusA,yejO
cusF,yejO
sfmD,yejO
lpxH,yejO
ylbH,yejO
ybbC,yejO
acrA,yejO
mdlB,yejO
ybaW,yejO
yajG,yejO
cyoC,yejO
ispA,yejO
pgpA,yejO
tsx,yejO
yajC,yejO
ddlA,yejO
yahF,yejO
betT,yejO
yagG,yejO
phoE,yejO
yafL,yejO
yaeF,yejO
lpxA,yejO
hlpA,yejO
degP,yejO
fhuA,yejO
mrcB,yejO
htrE,yejO
panB,yejO
lpxC,yejO
ftsA,yejO
murD,yejO
murE,yejO
caiT,yejO
yfbW,yeiR
osmY,yeiR
ytfN,yeiR
hflX,yeiR
yjeP,yeiR
frdA,yeiR
yjdL,yeiR
yjcR,yeiR
yjcE,yeiR
yjcD,yeiR
yjbF,yeiR
murI,yeiR
yihN,yeiR
pldB,yeiR
pldA,yeiR
yifK,yeiR
rffM,yeiR
rffA,yeiR
rffE,yeiR
wzzE,yeiR
yieG,yeiR
yidE,yeiR
emrD,yeiR
spoT,yeiR
rfaG,yeiR
rfaJ,yeiR
rfaF,yeiR
yibH,yeiR
yhjV,yeiR
yhjE,yeiR
mdtE,yeiR
slp,yeiR
yhiP,yeiR
yhiI,yeiR
ftsE,yeiR
ugpE,yeiR
yhgN,yeiR
chiA,yeiR
gspL,yeiR
gspA,yeiR
rplW,yeiR
nanK,yeiR
yhbN,yeiR
yrbK,yeiR
mtr,yeiR
agaS,yeiR
sohA,yeiR
yhaO,yeiR
parE,yeiR
pppA,yeiR
mltC,yeiR
ansB,yeiR
yggU,yeiR
yqeG,yeiR
ygcS,yeiR
rpoS,yeiR
mltB,yeiR
ypjA,yeiR
yfiB,yeiR
lepA,yeiR
yfhM,yeiR
yfgH,yeiR
ypdA,yeiR
yfdH,yeiR
fadL,yeiR
yfcC,yeiR
yfbS,yeiR
yfbJ,yeiR
napD,yeiR
yegT,yeiR
mdtD,yeiR
yegE,yeiR
wza,yeiR
wcaE,yeiR
wcaF,yeiR
gmd,yeiR
nudD,yeiR
wcaL,yeiR
wbbI,yeiR
wbbK,yeiR
yeeF,yeiR
prc,yeiR
yeaY,yeiR
fadD,yeiR
mipA,yeiR
ydiY,yeiR
ydiN,yeiR
ydiM,yeiR
mdtK,yeiR
cfa,yeiR
ydhC,yeiR
ydhO,yeiR
ydeE,yeiR
ydeK,yeiR
yddA,yeiR
yddW,yeiR
ompG,yeiR
sapD,yeiR
pgpB,yeiR
ompW,yeiR
kdsA,yeiR
ycgV,yeiR
lolD,yeiR
ycfN,yeiR
acpP,yeiR
flgJ,yeiR
mdtH,yeiR
yceK,yeiR
ycdQ,yeiR
yccS,yeiR
fabA,yeiR
mukB,yeiR
kdsB,yeiR
ybjL,yeiR
ybjJ,yeiR
ybjI,yeiR
dacC,yeiR
ybiR,yeiR
ybhG,yeiR
ybhI,yeiR
dacA,yeiR
fepB,yeiR
cusA,yeiR
nfrB,yeiR
ompT,yeiR
mdlB,yeiR
ybaW,yeiR
yajG,yeiR
cyoD,yeiR
dxs,yeiR
yaiS,yeiR
yagG,yeiR
fabZ,yeiR
ftsA,yeiR
murD,yeiR
mraY,yeiR
ftsL,yeiR
yaaU,yeiR
yfbW,folE
osmY,folE
yjiJ,folE
fimC,folE
yjhA,folE
fecD,folE
yjgQ,folE
yjgK,folE
ytfN,folE
ytfF,folE
cycA,folE
yjeP,folE
yjeM,folE
frdA,folE
yjcR,folE
yjcE,folE
yjcD,folE
yjbF,folE
ompL,folE
pldA,folE
xerC,folE
yifK,folE
wzxE,folE
rffA,folE
rffH,folE
rfe,folE
gidB,folE
yieG,folE
mdtL,folE
yidC,folE
yidE,folE
yidK,folE
spoT,folE
coaD,folE
rfaS,folE
rfaJ,folE
yibH,folE
dppB,folE
yhjE,folE
mdtE,folE
yhiI,folE
yhhH,folE
dcrB,folE
ftsY,folE
ftsE,folE
ugpE,folE
yhgN,folE
glgA,folE
yhgE,folE
yhfT,folE
chiA,folE
gspK,folE
gspH,folE
gspA,folE
rplW,folE
mscL,folE
yhcB,folE
yhcD,folE
mtgA,folE
yrbK,folE
kdsC,folE
kdsD,folE
yrbB,folE
rpmA,folE
dacB,folE
ftsH,folE
mtr,folE
yhbT,folE
yraJ,folE
agaS,folE
ygjJ,folE
yqiG,folE
pppA,folE
mltC,folE
mscS,folE
xerD,folE
rpoS,folE
ygbN,folE
ypjA,folE
yfiB,folE
lepA,folE
era,folE
acpS,folE
iscS,folE
ispG,folE
yfgH,folE
amiA,folE
yfeO,folE
yfdV,folE
yfdI,folE
yfdH,folE
yfdG,folE
fadL,folE
yfcY,folE
yfcC,folE
yfbS,folE
yfbJ,folE
arnT,folE
yehB,folE
mdtB,folE
yegE,folE
wza,folE
wcaC,folE
wcaE,folE
fcl,folE
wcaK,folE
wcaL,folE
rfbB,folE
wbbI,folE
yedE,folE
pgsA,folE
motA,folE
prc,folE
fadD,folE
yeaV,folE
mipA,folE
ydjE,folE
ydiN,folE
ydhC,folE
ydhK,folE
uidC,folE
folM,folE
ydgI,folE
mdtJ,folE
ydeT,folE
yddL,folE
rhsE,folE
ydcO,folE
trg,folE
paaJ,folE
ynaI,folE
tpx,folE
oppC,folE
ychP,folE
kdsA,folE
lolB,folE
ispE,folE
minD,folE
fabF,folE
acpP,folE
fabH,folE
yceK,folE
mdoG,folE
ymcA,folE
appC,folE
ompA,folE
mukB,folE
lolA,folE
cydC,folE
ybjP,folE
ybjJ,folE
dacC,folE
ompX,folE
ybhI,folE
galT,folE
tolA,folE
tolQ,folE
ybgC,folE
cydB,folE
ybfM,folE
ubiF,folE
fepG,folE
fepC,folE
entF,folE
cusA,folE
cusB,folE
cusF,folE
nfrA,folE
lpxH,folE
ylbH,folE
acrA,folE
ampG,folE
yajR,folE
dxs,folE
yaiU,folE
yagX,folE
lpcA,folE
yaeF,folE
lpxB,folE
fabZ,folE
hlpA,folE
yaeT,folE
fhuC,folE
panB,folE
panC,folE
ftsZ,folE
ftsA,folE
murD,folE
ftsL,folE
surA,folE
yjiJ,pbpG
fimD,pbpG
yjhF,pbpG
yjhB,pbpG
yjgJ,pbpG
ytfN,pbpG
ytfF,pbpG
cycA,pbpG
hflX,pbpG
yjeP,pbpG
yjbF,pbpG
ompL,pbpG
pldA,pbpG
xerC,pbpG
yieG,pbpG
yidK,pbpG
spoT,pbpG
yibH,pbpG
yhjY,pbpG
acpT,pbpG
ftsE,pbpG
ugpC,pbpG
yhfK,pbpG
chiA,pbpG
gspM,pbpG
gspA,pbpG
rplW,pbpG
panF,pbpG
yrbK,pbpG
rplU,pbpG
rpmA,pbpG
yhbT,pbpG
agaS,pbpG
sohA,pbpG
parE,pbpG
yqhH,pbpG
xerD,pbpG
ygeR,pbpG
ygcS,pbpG
ypjA,pbpG
smpA,pbpG
yfgH,pbpG
yfeH,pbpG
yfeN,pbpG
yfdV,pbpG
emrK,pbpG
yfdI,pbpG
yfdH,pbpG
yfcJ,pbpG
yfbS,pbpG
glpT,pbpG
glpQ,pbpG
yojI,pbpG
napD,pbpG
bcr,pbpG
yeiM,pbpG
yehB,pbpG
mdtD,pbpG
yegE,pbpG
asmA,pbpG
wcaB,pbpG
gmd,pbpG
fcl,pbpG
nudD,pbpG
cpsG,pbpG
rfbB,pbpG
rfbA,pbpG
wbbI,pbpG
wbbJ,pbpG
wbbK,pbpG
yedE,pbpG
cheW,pbpG
prc,pbpG
fadD,pbpG
yeaV,pbpG
btuD,pbpG
lpp,pbpG
cfa,pbpG
ydhO,pbpG
ydhJ,pbpG
mdtI,pbpG
ydfJ,pbpG
ydeA,pbpG
yddA,pbpG
ddpX,pbpG
rhsE,pbpG
ydcL,pbpG
maoC,pbpG
ynbE,pbpG
ompN,pbpG
ynaI,pbpG
pgpB,pbpG
galU,pbpG
ychP,pbpG
ycgV,pbpG
emtA,pbpG
minD,pbpG
lolD,pbpG
ycfP,pbpG
ycfN,pbpG
yceG,pbpG
flgJ,pbpG
yceB,pbpG
lpxL,pbpG
yceK,pbpG
ycdS,pbpG
yccS,pbpG
mukB,pbpG
lpxK,pbpG
cydC,pbpG
ybjL,pbpG
yliI,pbpG
pal,pbpG
cydA,pbpG
ybfN,pbpG
ybfM,pbpG
rlpB,pbpG
mrdA,pbpG
dacA,pbpG
ybeD,pbpG
fdrA,pbpG
ylbH,pbpG
cyoD,pbpG
dxs,pbpG
yaiS,pbpG
yaiP,pbpG
gmhB,pbpG
lpxB,pbpG
lpxA,pbpG
yaeT,pbpG
ftsZ,pbpG
murD,pbpG
ftsL,pbpG
yjiO,yehU
fimD,yehU
yjhA,yehU
fecA,yehU
ytfN,yehU
ytfF,yehU
hflC,yehU
hflX,yehU
yjeM,yehU
eptA,yehU
yjcE,yehU
yjcD,yehU
yjbF,yehU
cpxP,yehU
yiiD,yehU
yihP,yehU
pldB,yehU
pldA,yehU
gidB,yehU
yieG,yehU
yidE,yehU
yicJ,yehU
spoT,yehU
yibH,yehU
dppA,yehU
dppF,yehU
yhjV,yehU
yhjE,yehU
slp,yehU
yhiP,yehU
ftsE,yehU
glgC,yehU
gspK,yehU
gspF,yehU
gspE,yehU
gspA,yehU
acrF,yehU
aaeB,yehU
nanA,yehU
rplU,yehU
rpmA,yehU
yraP,yehU
agaS,yehU
sohA,yehU
ygjJ,yehU
ygiH,yehU
yqiG,yehU
parE,yehU
exbD,yehU
ygfQ,yehU
ygeR,yehU
yqcE,yehU
ypjA,yehU
smpA,yehU
lepA,yehU
era,yehU
iscS,yehU
yfgH,yehU
yfeH,yehU
yfeO,yehU
yfdI,yehU
yfdH,yehU
ubiX,yehU
yfcC,yehU
yfaV,yehU
yeiH,yehU
yegT,yehU
mdtC,yehU
yegE,yehU
asmA,yehU
wcaB,yehU
wcaD,yehU
wcaE,yehU
cpsG,yehU
wcaK,yehU
wcaL,yehU
wcaM,yehU
glf,yehU
wbbJ,yehU
wbbK,yehU
ugd,yehU
yedE,yehU
motA,yehU
tar,yehU
cheY,yehU
yebQ,yehU
fadD,yehU
yeaN,yehU
ydjK,yehU
nlpC,yehU
ydiO,yehU
mdtK,yehU
ydhK,yehU
ydgI,yehU
mdtI,yehU
ydeK,yehU
ydeT,yehU
yddA,yehU
yddW,yehU
ddpF,yehU
yddL,yehU
rhsE,yehU
trg,yehU
ompN,yehU
sapF,yehU
fabI,yehU
osmB,yehU
galU,yehU
rssA,yehU
ychP,yehU
ispE,yehU
ycgV,yehU
treA,yehU
lolE,yehU
lolC,yehU
fhuE,yehU
mdtH,yehU
ycdS,yehU
ycdQ,yehU
torD,yehU
ymcA,yehU
rmf,yehU
ycbC,yehU
kdsB,yehU
ycaD,yehU
cydC,yehU
ybjI,yehU
ybjG,yehU
ybiR,yehU
ompX,yehU
ybhI,yehU
ybgC,yehU
cydB,yehU
ybgP,yehU
mrdA,yehU
entE,yehU
entC,yehU
cusA,yehU
cusB,yehU
cusC,yehU
nfrA,yehU
ybcH,yehU
sfmD,yehU
ybbY,yehU
ybbC,yehU
ybaT,yehU
acrA,yehU
mdlB,yehU
yaiP,yehU
lpcA,yehU
ispU,yehU
dxr,yehU
btuF,yehU
fhuD,yehU
fhuC,yehU
fhuA,yehU
mrcB,yehU
ftsA,yehU
mraY,yehU
caiT,yehU
caiC,yehU
yifL,yehT
yfbW,yehT
ecnA,yehT
blr,yehT
yjiO,yehT
fimD,yehT
fimC,yehT
yjhF,yehT
yjhB,yehT
yjgJ,yehT
ytfB,yehT
yjeP,yehT
yjeM,yehT
frdB,yehT
frdD,yehT
sugE,yehT
yjdL,yehT
yjcR,yehT
yjcP,yehT
yjcE,yehT
yjcD,yehT
plsB,yehT
cdh,yehT
yiiD,yehT
yihA,yehT
tatB,yehT
pldB,yehT
pldA,yehT
xerC,yehT
hemX,yehT
yifK,yehT
wzxE,yehT
rffA,yehT
rffD,yehT
hsrA,yehT
glmU,yehT
yieG,yehT
mdtL,yehT
yidE,yehT
emrD,yehT
yicO,yehT
yicJ,yehT
spoT,yehT
ttk,yehT
dut,yehT
kdtA,yehT
rfaQ,yehT
rfaP,yehT
rfaS,yehT
rfaB,yehT
rfaI,yehT
rfaY,yehT
rfaC,yehT
yibH,yehT
yhjY,yehT
yhjX,yehT
dppA,yehT
dppD,yehT
yhjV,yehT
yhjR,yehT
bcsB,yehT
yhjE,yehT
mdtE,yehT
slp,yehT
yhiP,yehT
ugpE,yehT
ugpC,yehT
ggt,yehT
glgA,yehT
yhgE,yehT
damX,yehT
yhfK,yehT
chiA,yehT
gspO,yehT
gspM,yehT
gspA,yehT
mreC,yehT
yhcB,yehT
nanA,yehT
nanE,yehT
arcB,yehT
yrbK,yehT
kdsD,yehT
yrbB,yehT
rpmA,yehT
yraJ,yehT
agaS,yehT
sohA,yehT
ygjI,yehT
exbB,yehT
ansB,yehT
xerD,yehT
ygcS,yehT
mltB,yehT
ypjA,yehT
yfiB,yehT
lepA,yehT
yfhM,yehT
yfgL,yehT
yfgH,yehT
acrD,yehT
zipA,yehT
yfeH,yehT
yfeN,yehT
yfeO,yehT
yfdV,yehT
yfdH,yehT
yfdG,yehT
yfcY,yehT
yfcJ,yehT
ubiX,yehT
yfcC,yehT
pta,yehT
ackA,yehT
arnT,yehT
yfbG,yehT
yfaW,yehT
yfaL,yehT
ccmE,yehT
bcr,yehT
cirA,yehT
folE,yehT
yegT,yehT
mdtD,yehT
mdtB,yehT
yegE,yehT
wza,yehT
wzc,yehT
wcaA,yehT
wcaB,yehT
wcaD,yehT
wcaE,yehT
wcaF,yehT
fcl,yehT
cpsB,yehT
cpsG,yehT
wzxC,yehT
wcaL,yehT
wcaM,yehT
galF,yehT
rfbD,yehT
rfbA,yehT
wbbH,yehT
ugd,yehT
yeeF,yehT
yedE,yehT
pgsA,yehT
motA,yehT
cheW,yehT
tar,yehT
tap,yehT
cheB,yehT
cheY,yehT
yebA,yehT
lpxM,yehT
prc,yehT
pabB,yehT
yeaY,yehT
yeaV,yehT
mipA,yehT
spy,yehT
ydjN,yehT
btuC,yehT
btuD,yehT
nlpC,yehT
ydiD,yehT
ydiN,yehT
ydiM,yehT
lpp,yehT
cfa,yehT
ydhC,yehT
ydhP,yehT
ydhO,yehT
ydhK,yehT
ydhA,yehT
folM,yehT
mdtJ,yehT
mdtI,yehT
ynfM,yehT
ydeA,yehT
ydeK,yehT
ydeT,yehT
ddpD,yehT
osmC,yehT
yddL,yehT
yncD,yehT
paaH,yehT
paaG,yehT
paaF,yehT
paaD,yehT
paaB,yehT
paaA,yehT
ynaI,yehT
mpaA,yehT
sapB,yehT
sapD,yehT
osmB,yehT
cls,yehT
oppF,yehT
oppA,yehT
galU,yehT
rssA,yehT
ychP,yehT
ycgV,yehT
emtA,yehT
ldcA,yehT
lolE,yehT
ycfM,yehT
fhuE,yehT
yceG,yehT
acpP,yehT
fabD,yehT
fabH,yehT
flgA,yehT
mdtH,yehT
yceB,yehT
yceK,yehT
mdoC,yehT
ycdS,yehT
ycdQ,yehT
torD,yehT
ymcA,yehT
appC,yehT
yccS,yehT
sulA,yehT
ycaM,yehT
lolA,yehT
yliI,yehT
fiu,yehT
ybhG,yehT
galT,yehT
pal,yehT
tolR,yehT
tolQ,yehT
ybgC,yehT
cydB,yehT
cydA,yehT
ybgQ,yehT
ybgH,yehT
ybfN,yehT
ybfM,yehT
ubiF,yehT
rlpB,yehT
rlpA,yehT
dacA,yehT
entA,yehT
fepB,yehT
fepD,yehT
fepC,yehT
fepE,yehT
cusA,yehT
nfrA,yehT
ompT,yehT
sfmC,yehT
fdrA,yehT
ybbY,yehT
ybbW,yehT
ybaT,yehT
kefA,yehT
acrA,yehT
mdlA,yehT
ppiD,yehT
yajG,yehT
yajR,yehT
dxs,yehT
tsx,yehT
secD,yehT
yaiS,yehT
yaiO,yehT
yahF,yehT
yagG,yehT
yaeF,yehT
hlpA,yehT
ispU,yehT
dxr,yehT
fhuC,yehT
panC,yehT
lpxC,yehT
ftsZ,yehT
murG,yehT
mraY,yehT
murE,yehT
ftsL,yehT
surA,yehT
yaaU,yehT
caiT,yehT
ymgF,mdtC
ecnA,mdtC
blr,mdtC
yjjA,mdtC
fecE,mdtC
ytfB,mdtC
frdD,mdtC
lamB,mdtC
ubiE,mdtC
rffG,mdtC
glmU,mdtC
glmS,mdtC
yidB,mdtC
dut,mdtC
kdtA,mdtC
rfaC,mdtC
rfaF,mdtC
htrL,mdtC
secB,mdtC
yhjR,mdtC
mdtF,mdtC
mdtE,mdtC
ftsX,mdtC
ggt,mdtC
glgC,mdtC
glgA,mdtC
mrcA,mdtC
damX,mdtC
gspO,mdtC
gspK,mdtC
gspI,mdtC
gspD,mdtC
secY,mdtC
mscL,mdtC
acrF,mdtC
mreD,mdtC
arcB,mdtC
mtgA,mdtC
yrbB,mdtC
sohA,mdtC
tolC,mdtC
ubiH,mdtC
mltA,mdtC
eno,mdtC
rpoS,mdtC
gutQ,mdtC
iscS,mdtC
ispG,mdtC
acrD,mdtC
zipA,mdtC
ypdI,mdtC
mepA,mdtC
fabB,mdtC
ubiX,mdtC
ackA,mdtC
yfbF,mdtC
yeiR,mdtC
pbpG,mdtC
wcaI,mdtC
wzxC,mdtC
motA,mdtC
motB,mdtC
cheY,mdtC
cheZ,mdtC
yebA,mdtC
prc,mdtC
ydiO,mdtC
ddpB,mdtC
paaK,mdtC
paaJ,mdtC
paaH,mdtC
paaG,mdtC
maoC,mdtC
sapC,mdtC
fabI,mdtC
ompW,mdtC
oppF,mdtC
oppC,mdtC
galU,mdtC
lolB,mdtC
ldcA,mdtC
dadX,mdtC
lolE,mdtC
lolC,mdtC
yceG,mdtC
pabC,mdtC
acpP,mdtC
fabD,mdtC
fabH,mdtC
csgE,mdtC
torT,mdtC
yccC,mdtC
ycbC,mdtC
ftsK,mdtC
yliI,mdtC
ybhO,mdtC
galT,mdtC
cydB,mdtC
cydA,mdtC
fepB,mdtC
fepC,mdtC
fes,mdtC
ybcH,mdtC
folD,mdtC
rhsD,mdtC
acrA,mdtC
ybaY,mdtC
cyoA,mdtC
cyoD,mdtC
panE,mdtC
ispA,mdtC
pgpA,mdtC
phoE,mdtC
lpxB,mdtC
yaeT,mdtC
panB,mdtC
coaE,mdtC
murG,mdtC
yifL,mdtB
yfbW,mdtB
osmY,mdtB
yjiZ,mdtB
yjiO,mdtB
fimD,mdtB
yjhA,mdtB
yjhF,mdtB
yjgQ,mdtB
yjgJ,mdtB
ytfF,mdtB
yjeP,mdtB
yjeM,mdtB
frdA,mdtB
sugE,mdtB
groL,mdtB
eptA,mdtB
yjcR,mdtB
yjcE,mdtB
yjcD,mdtB
alr,mdtB
yjbF,mdtB
murI,mdtB
yiiD,mdtB
yihP,mdtB
ompL,mdtB
yihN,mdtB
yihA,mdtB
fadA,mdtB
pldB,mdtB
pldA,mdtB
xerC,mdtB
hemY,mdtB
yifK,mdtB
rffM,mdtB
wzxE,mdtB
rffA,mdtB
rffE,mdtB
wzzE,mdtB
gidB,mdtB
yieG,mdtB
mdtL,mdtB
yidC,mdtB
yidB,mdtB
yidK,mdtB
yicO,mdtB
yicJ,mdtB
coaD,mdtB
rfaG,mdtB
rfaB,mdtB
rfaI,mdtB
rfaJ,mdtB
yibD,mdtB
yhjY,mdtB
yhjX,mdtB
dppD,mdtB
yhjE,mdtB
slp,mdtB
yhhS,mdtB
dcrB,mdtB
ftsE,mdtB
ugpB,mdtB
ugpE,mdtB
ugpC,mdtB
yhgN,mdtB
glgA,mdtB
yhgE,mdtB
yhfT,mdtB
gspM,mdtB
gspF,mdtB
gspA,mdtB
panF,mdtB
nanE,mdtB
yhbN,mdtB
yrbK,mdtB
rpmA,mdtB
ftsH,mdtB
mtr,mdtB
yhbT,mdtB
yraJ,mdtB
agaS,mdtB
ygjJ,mdtB
ygjI,mdtB
